price,size,balcony,juliet_balcony,basement,terrace,loggia,yard,attic,floor,rooms,offering,date_listed,street,borough
2800,63,0,0,0,0,0,0,0,1,3,agency,2022-06-13,Gorlicka,Psie pole
2800,63,1,0,0,0,0,0,0,2,3,agency,2022-06-13,Gorlicka,Psie pole
2800,64,0,0,1,0,0,0,0,0,3,agency,2023-01-07,Nyska,Krzyki
2800,64,1,0,0,0,0,0,0,9,3,agency,2023-06-01,,Krzyki
2800,65,1,0,1,0,0,0,0,2,3,agency,2023-06-18,Ułańska,Krzyki
2800,65,0,0,0,0,0,0,0,1,2,agency,2022-11-04,Grabiszyńska,Stare miasto
2800,65,1,0,0,0,0,0,0,1,2,agency,2022-03-07,Pereca,Fabryczna
2800,66,1,0,0,0,0,0,0,1,3,agency,2022-08-17,Cukrowa,Krzyki
2800,66,0,0,0,0,0,0,0,2,3,agency,2022-07-14,Kłodzka,Krzyki
2800,66.07,1,0,0,0,0,0,0,3,2,agency,2022-03-07,Traugutta,Krzyki
2800,68,0,0,0,0,0,0,0,4,3,agency,2022-09-28,Gliniana,Krzyki
2800,69.04,0,0,0,0,0,1,0,0,2,agency,2023-06-18,,
2800,70,1,0,0,0,0,0,0,2,3,agency,2022-05-25,Vivaldiego,Krzyki
2800,70,1,0,1,0,0,0,0,1,3,agency,2022-02-16,Widok,Stare miasto
2800,71,0,0,0,0,0,0,0,3,4,agency,2022-09-27,Zwycięska,Outside
2800,73,1,0,0,0,0,0,0,2,3,agency,2023-05-18,Przyjaźni,Krzyki
2800,75,1,0,0,0,0,0,0,2,3,agency,2023-03-17,Sezamkowa,Krzyki
2800,75,1,0,0,0,0,0,0,2,3,agency,2022-03-30,Wietrzna,Krzyki
2800,79.34,1,0,0,0,0,1,0,1,2,agency,2023-06-04,,
2800,85,1,0,0,0,0,0,0,1,3,agency,2023-06-01,Rataja,Psie pole
2800,150,0,0,0,0,0,0,0,1,4,agency,2023-06-16,Gałowska,Fabryczna
2799,32,0,0,0,0,0,0,0,1,2,agency,2022-12-13,Jaworowa,Krzyki
2799,42,1,0,0,0,0,0,0,6,2,agency,2022-07-11,Słonimskiego,Śródmieście
2799,42.02,1,0,0,0,0,0,0,5,2,agency,2023-06-18,Madalińskiego,Krzyki
2799,43,1,0,0,0,0,0,0,2,2,agency,2022-09-09,Klimasa,Krzyki
2799,44,1,0,0,0,0,0,0,5,2,agency,2022-06-03,Dąbrowskiego,Stare miasto
2799,50,0,0,1,0,0,0,0,2,2,agency,2022-10-11,,
2799,50.9,0,0,0,0,0,0,0,10,2,agency,2022-10-26,Legnicka,Stare miasto
2799,51.2,0,0,0,0,0,0,0,1,3,agency,2023-05-31,Nowodworska,Fabryczna
2799,53.9,0,0,0,0,0,0,0,10,2,agency,2022-11-01,Kwiska,Fabryczna
2798,53,0,0,0,0,0,0,0,10,2,agency,2022-10-28,Legnicka,Stare miasto
2798,57,0,0,0,0,0,0,0,10,2,agency,2022-11-10,Kwiska,Fabryczna
2790,32,0,0,0,0,0,0,0,2,2,agency,2023-02-03,Kleczkowska,Śródmieście
2790,35,1,0,0,0,0,0,0,1,2,private,2023-03-04,Vivaldiego,Outside
2790,40,1,0,0,0,0,0,0,2,2,agency,2023-04-02,Kościuszki,Krzyki
2790,41,0,0,0,0,0,0,0,3,2,agency,2023-01-15,Rymarska,Fabryczna
2790,50,0,0,1,0,0,0,0,3,2,agency,2023-04-21,Kościuszki,Stare miasto
2790,55,1,0,1,0,0,0,0,1,2,agency,2022-07-31,Nenckiego,Krzyki
2780,50,1,0,0,0,0,1,0,0,3,agency,2022-03-12,Maślicka,Fabryczna
2773,52.25,1,0,1,0,0,0,0,1,2,agency,2023-06-13,Zakładowa,Śródmieście
2751,52.01,0,0,0,0,0,0,0,1,2,agency,2023-04-13,,Krzyki
2750,28,0,0,0,1,0,0,0,0,1,agency,2023-04-12,Walońska,Krzyki
2750,34,0,0,1,1,0,1,0,0,2,agency,2023-02-04,Drabika,Outside
2750,34,0,0,0,0,0,0,0,0,1,agency,2023-06-12,,Stare miasto
2750,39,1,0,0,0,0,0,0,4,2,agency,2023-03-14,,Śródmieście
2750,40,0,0,0,0,0,0,0,5,2,agency,2022-08-03,Tęczowa,Stare miasto
2750,40,1,0,0,0,0,0,0,5,2,agency,2022-05-12,Tęczowa,Stare miasto
2750,41,0,0,1,0,0,0,0,2,2,agency,2023-03-18,,Stare miasto
2750,41,0,0,0,0,0,0,0,2,2,agency,2022-12-16,Kuźnicza,Stare miasto
2750,42,0,0,0,0,0,0,0,2,2,agency,2023-01-03,,Stare miasto
2750,42,0,0,0,0,0,0,0,2,2,agency,2022-12-15,,Stare miasto
2750,43,1,0,0,0,0,0,0,2,2,private,2022-09-16,Szybka,Krzyki
2750,43,0,0,0,0,0,0,0,2,2,agency,2023-01-17,,Stare miasto
2750,44.91,1,0,1,0,0,0,0,1,2,agency,2023-02-17,Klimasa,Krzyki
2750,45,1,0,0,0,0,0,0,1,2,agency,2022-05-06,Zachodnia,Stare miasto
2750,47,1,0,0,0,0,0,0,3,2,agency,2022-04-19,Kokosowa,Fabryczna
2750,47,1,0,0,0,0,0,0,6,2,agency,2023-05-24,Zakładowa,Śródmieście
2750,48,1,0,0,0,0,0,0,2,2,agency,2023-05-30,Komuny paryskiej,Stare miasto
2750,49,1,0,1,0,0,0,0,2,2,agency,2022-10-03,Rutkiewicz,Krzyki
2750,49.9,0,0,0,1,0,0,0,0,2,agency,2023-06-12,Smardzowska,Krzyki
2750,50,1,0,1,0,0,0,0,4,2,agency,2023-02-21,Białowieska,Fabryczna
2750,50,1,0,0,0,0,0,0,0,2,agency,2022-09-26,Słubicka,Stare miasto
2750,51,0,0,0,0,0,0,0,0,1,agency,2023-03-17,Skarbowców,Outside
2750,51,1,0,0,0,0,0,0,2,2,private,2023-02-10,Kamieńskiego,Psie pole
2750,52,0,0,0,0,0,0,0,1,2,agency,2023-04-11,,Krzyki
2750,55,1,0,0,0,0,0,0,2,2,agency,2023-06-11,Młodych techników,Stare miasto
2750,55.1,1,0,1,0,0,0,0,0,3,agency,2022-11-08,Buczacka,Fabryczna
2750,55.1,0,0,0,0,0,0,0,,2,agency,2022-11-16,,
2750,57,1,0,0,0,0,1,0,1,2,agency,2023-01-04,Kamieńskiego,Psie pole
2750,60,1,0,1,0,0,0,0,1,3,agency,2023-05-05,,Krzyki
2750,67,1,0,0,0,0,0,0,2,3,private,2023-05-08,Himalajska,Krzyki
2750,67,1,0,0,0,0,0,0,2,3,private,2023-05-08,Himalajska,Krzyki
2750,71,1,0,1,0,0,0,0,5,3,agency,2023-06-03,Chorwacka,Psie pole
2749,44,0,0,1,0,0,0,0,2,2,agency,2023-03-29,,Stare miasto
2740,46,0,0,1,0,0,0,0,2,2,agency,2023-04-11,,Stare miasto
2710,33.6,1,0,0,0,0,0,0,3,1,agency,2023-06-12,Dąbrowskiego,Krzyki
2701,48,1,0,0,0,0,0,0,2,2,agency,2023-03-29,Schuberta,Outside
2700,17,0,0,0,0,0,0,0,3,1,agency,2023-01-03,,Krzyki
2700,17,0,0,0,0,0,0,0,3,1,agency,2022-12-08,,Krzyki
2700,25,1,0,0,0,0,0,0,1,1,agency,2022-09-27,Witolda,Śródmieście
2700,25.5,1,0,0,0,0,0,0,0,1,agency,2022-09-14,,Krzyki
2700,25.5,1,0,0,0,0,0,0,0,1,agency,2022-09-07,,Krzyki
2700,27,0,0,0,0,0,0,0,3,1,agency,2023-05-05,Prusa,Śródmieście
2700,28,1,0,0,0,0,0,0,1,1,agency,2023-03-20,Walońska,Krzyki
2700,28,0,0,0,0,1,0,0,6,1,agency,2023-02-17,Walońska,Krzyki
2700,28.5,1,0,0,0,0,0,0,1,2,agency,2023-05-18,Walońska,Krzyki
2700,28.5,1,0,0,0,0,0,0,4,1,agency,2022-12-10,,
2700,29,1,0,0,0,0,0,0,,2,agency,2022-08-01,Polaka,Śródmieście
2700,29,0,0,0,0,0,0,0,2,2,agency,2023-05-15,Dmowskiego,Stare miasto
2700,29,0,0,0,0,0,0,0,1,1,agency,2023-03-23,,Stare miasto
2700,30,1,0,1,0,0,0,0,4,1,agency,2023-06-06,,Stare miasto
2700,30,0,0,0,0,0,0,0,4,1,agency,2022-11-14,,Śródmieście
2700,32,1,0,0,0,0,0,0,2,1,agency,2023-03-24,Madalińskiego,Krzyki
2700,32,0,0,0,0,0,0,0,4,1,agency,2023-05-15,Dmowskiego,Stare miasto
2700,32,0,0,0,0,0,0,0,5,1,agency,2023-01-23,Tęczowa,Stare miasto
2700,33,1,0,0,0,0,0,0,1,1,agency,2023-02-03,Gwiaździsta,Krzyki
2700,33,1,0,0,0,0,0,0,3,2,agency,2022-01-11,Staromłyńska,Stare miasto
2700,33.52,1,0,0,0,0,0,0,4,2,agency,2023-05-24,Drabika,Outside
2700,34,1,0,0,0,0,0,0,1,2,agency,2022-07-04,Opolska,Krzyki
2700,34,1,0,0,0,0,0,0,3,2,agency,2022-02-10,Staromłyńska,Stare miasto
2700,34,1,0,0,0,0,0,0,2,1,agency,2022-11-16,Tęczowa,Stare miasto
2700,34,1,0,0,0,0,0,0,4,2,agency,2022-07-06,,Stare miasto
2700,34,1,0,0,0,0,0,0,4,2,agency,2022-06-18,,Stare miasto
2700,34.4,0,0,0,0,0,0,0,7,2,agency,2023-02-08,,Fabryczna
2700,34.52,0,0,0,0,0,0,0,2,2,agency,2023-05-24,,Stare miasto
2700,34.53,0,0,0,0,0,0,0,2,2,agency,2023-06-13,,Stare miasto
2700,35,1,0,0,0,0,0,0,1,2,agency,2022-10-03,Buraczana,Krzyki
2700,35,1,0,0,0,0,0,0,1,2,agency,2023-01-23,Buraczana,Krzyki
2700,35,0,0,0,0,0,0,0,1,2,agency,2023-01-06,Buraczana,Krzyki
2700,35,1,0,0,0,0,0,0,1,2,agency,2022-11-15,Buraczana,Krzyki
2700,35,0,0,0,0,0,0,0,9,2,agency,2023-05-05,,Psie pole
2700,35.84,0,0,0,0,0,0,0,,2,agency,2022-07-28,Podwale,Stare miasto
2700,35.9,0,0,0,0,0,0,0,1,2,agency,2022-03-31,Sycowska,Psie pole
2700,36,0,0,0,0,0,1,0,0,2,agency,2023-06-08,Zawidowska,Fabryczna
2700,36,0,0,0,1,0,1,0,1,2,agency,2022-10-17,Straussa,Outside
2700,36,0,0,0,1,0,1,0,1,2,agency,2022-10-03,Vivaldiego,Outside
2700,36,0,0,0,0,0,0,0,1,2,agency,2023-03-14,Braniborska,Stare miasto
2700,36,1,0,0,0,0,0,0,5,2,agency,2023-06-13,Nowy targ,Stare miasto
2700,36,0,0,0,0,0,0,0,3,2,agency,2022-09-17,,Stare miasto
2700,36.5,1,0,0,0,0,0,0,6,2,agency,2023-03-29,Walońska,Śródmieście
2700,36.6,0,1,1,0,0,0,0,7,2,agency,2023-06-03,Wyszyńskiego,Śródmieście
2700,37,1,0,0,0,0,0,0,5,2,agency,2022-07-19,Strzegomska,Stare miasto
2700,37,0,0,0,0,0,0,0,3,1,agency,2023-06-03,Dąbrowskiego,Krzyki
2700,37,0,0,0,0,0,0,0,2,2,agency,2022-11-09,Czochralskiego,Śródmieście
2700,37,1,0,0,0,0,1,0,0,2,agency,2023-06-05,Drabika,Outside
2700,37,1,0,0,0,0,0,0,6,1,agency,2022-10-19,Gwiaździsta,Krzyki
2700,37,1,0,0,0,0,0,0,5,2,private,2023-02-02,Obornicka,Psie pole
2700,37,1,0,0,0,0,0,0,6,2,agency,2023-03-17,Walońska,Stare miasto
2700,37,1,0,1,0,0,0,0,3,1,agency,2022-04-15,,Śródmieście
2700,37.35,1,0,0,0,0,0,0,3,2,agency,2022-09-08,Idzikowskiego,Fabryczna
2700,37.9,0,0,0,0,0,0,0,5,2,agency,2022-01-20,Legnicka,Fabryczna
2700,38,1,0,0,0,0,0,0,1,2,agency,2022-08-09,Asfaltowa,Krzyki
2700,38,1,0,0,0,0,0,0,1,2,agency,2022-08-08,Asfaltowa,Krzyki
2700,38,1,0,0,0,0,0,0,1,2,agency,2022-07-21,Asfaltowa,Krzyki
2700,38,1,0,0,0,0,0,0,4,2,agency,2023-01-20,Długa,Stare miasto
2700,38,0,0,1,0,0,0,0,7,2,agency,2023-05-15,Kolejowa,Stare miasto
2700,38,0,0,1,0,0,0,0,9,2,agency,2022-06-07,Oficerska,Krzyki
2700,38,1,0,1,0,0,0,0,3,2,agency,2023-06-09,Prądzyńskiego,Śródmieście
2700,38,1,0,0,0,0,0,0,5,2,agency,2023-03-16,Skwierzyńska,Krzyki
2700,38,1,0,0,0,0,0,0,6,2,private,2022-12-10,Szybowcowa,Fabryczna
2700,38,1,0,0,0,0,0,0,,2,agency,2023-02-20,Tęczowa,Stare miasto
2700,38,0,0,0,0,0,0,0,2,2,agency,2023-05-29,Witolda,Stare miasto
2700,38.03,1,0,0,0,0,0,0,3,2,agency,2023-05-31,Długa,Stare miasto
2700,38.9,1,0,0,0,0,0,0,2,2,private,2023-05-21,Wojaczka,Psie pole
2700,39,0,0,0,0,0,0,0,3,2,agency,2022-10-06,Jedności narodowej,Śródmieście
2700,39,1,0,0,0,0,0,0,9,2,agency,2023-03-27,Walońska,Krzyki
2700,40,0,0,0,1,0,0,0,2,2,agency,2023-01-25,Braniborska,Stare miasto
2700,40,1,0,1,0,0,0,0,5,2,private,2023-05-20,Madalińskiego,Krzyki
2700,40,1,0,1,0,0,0,0,1,2,agency,2023-02-28,Walecznych,Śródmieście
2700,40,1,0,0,0,0,0,0,2,2,agency,2023-03-12,Kościelna,Krzyki
2700,40,0,0,0,0,0,0,0,3,2,agency,2022-08-23,Buforowa,Outside
2700,40,1,0,0,0,0,0,0,3,2,agency,2023-05-04,Drabika,Outside
2700,40,1,0,0,0,0,0,0,3,2,agency,2022-04-26,Drabika,Outside
2700,40,1,0,0,0,0,0,0,3,2,agency,2022-03-06,Miedziana,Fabryczna
2700,40,1,0,0,0,0,0,0,1,2,agency,2022-10-06,Kukuczki,Krzyki
2700,40,1,0,1,0,0,0,0,2,2,agency,2023-05-22,Długa,Stare miasto
2700,40,0,0,0,0,0,0,0,2,2,agency,2023-05-15,Dmowskiego,Śródmieście
2700,40,0,0,0,0,0,0,0,4,2,agency,2023-06-17,Jedności narodowej,Śródmieście
2700,40,0,0,0,1,0,0,0,0,1,agency,2022-06-21,Przedmiejska,Fabryczna
2700,40,1,0,0,0,0,0,0,5,2,agency,2023-06-16,Tęczowa,Stare miasto
2700,40,1,0,0,0,0,0,0,0,2,private,2023-02-07,Vespucciego,Psie pole
2700,40,1,0,0,0,0,0,0,1,2,agency,2023-04-15,Wichrowa,Krzyki
2700,40,1,0,1,0,0,0,0,4,2,agency,2022-12-09,Zachodnia,Stare miasto
2700,40.9,1,0,0,0,0,1,0,0,2,agency,2022-10-06,Opoczyńska,Fabryczna
2700,41,1,0,0,0,0,0,0,1,2,agency,2023-05-29,Kwidzyńska,Psie pole
2700,41,0,0,0,0,0,0,0,8,2,agency,2023-05-15,Na polance,Psie pole
2700,41,0,0,0,1,0,0,0,1,2,agency,2023-05-04,,Fabryczna
2700,41,1,0,0,0,0,0,0,7,2,agency,2023-05-23,Piękna,Krzyki
2700,41,1,0,0,0,0,0,0,6,2,agency,2022-04-26,Tęczowa,Stare miasto
2700,41,0,0,0,0,0,0,0,4,1,agency,2022-12-30,Zwycięska,Krzyki
2700,41,0,0,0,0,0,0,0,4,1,agency,2022-08-05,Zwycięska,Krzyki
2700,41.5,1,0,0,0,0,0,0,6,2,agency,2023-01-24,Bema,Śródmieście
2700,41.79,1,0,0,0,0,0,0,2,2,agency,2023-04-26,Buforowa,Outside
2700,42,0,0,0,0,0,0,0,3,2,agency,2023-05-15,Zachodnia,Stare miasto
2700,42,1,0,0,0,0,0,0,3,2,agency,2023-06-14,Awicenny,Fabryczna
2700,42,1,0,0,0,0,0,0,5,2,agency,2022-03-03,Grabiszyńska,Fabryczna
2700,42,0,0,0,0,0,0,0,,1,agency,2022-09-21,,Fabryczna
2700,42,1,0,0,0,0,0,0,3,2,agency,2022-09-25,Klimasa,Krzyki
2700,42,0,0,0,0,0,0,0,3,2,agency,2022-06-27,Kminkowa,Psie pole
2700,42,1,0,0,0,0,0,0,0,2,agency,2022-12-04,Konduktorska,Krzyki
2700,42,0,0,0,0,0,1,0,0,2,agency,2022-08-17,Nyska,Krzyki
2700,42.7,1,0,0,0,0,0,0,3,2,agency,2022-11-02,Tęczowa,Stare miasto
2700,43,0,0,0,0,1,0,0,2,2,agency,2022-10-05,Barskich,Fabryczna
2700,43,0,0,0,1,0,0,0,6,2,agency,2022-05-06,Wojaczka,Psie pole
2700,43,1,0,0,0,0,0,0,0,2,private,2023-06-13,Chachaja,Fabryczna
2700,43,1,0,0,0,0,0,0,3,2,agency,2023-01-04,Dożynkowa,Krzyki
2700,43,1,0,0,0,0,0,0,3,2,agency,2023-01-02,Dożynkowa,Krzyki
2700,43,1,0,0,0,0,0,0,6,2,agency,2023-05-26,Jesionowa,Krzyki
2700,43,1,0,1,0,0,0,0,1,2,agency,2022-06-27,Nyska,Krzyki
2700,43,0,0,0,0,0,0,0,0,2,agency,2022-11-26,Buforowa,Krzyki
2700,43,0,0,1,0,0,0,0,0,2,agency,2022-10-16,Sztabowa,Krzyki
2700,43.5,1,0,0,0,0,0,0,0,2,agency,2023-04-23,Międzyleska,Krzyki
2700,44,0,0,0,0,0,0,0,7,2,agency,2023-05-15,Jana pawła ii,Stare miasto
2700,44,0,0,0,0,0,0,0,1,2,agency,2022-08-18,Nenckiego,Krzyki
2700,44,1,0,0,0,0,0,0,2,2,agency,2022-07-11,Armii krajowej,Krzyki
2700,44,1,0,0,0,0,0,0,1,2,agency,2023-02-23,Kopycińskiego,Krzyki
2700,45,1,0,0,0,0,0,0,6,2,agency,2023-05-23,Legnicka,Fabryczna
2700,45,0,0,0,0,0,0,0,7,2,agency,2022-02-02,Kurkowa,Śródmieście
2700,45,1,0,0,0,0,0,0,7,2,agency,2022-07-26,Dmowskiego,Śródmieście
2700,46,0,0,0,0,0,0,0,2,2,agency,2023-05-31,,Krzyki
2700,46.01,1,0,0,0,0,0,0,2,2,agency,2023-02-21,,Psie pole
2700,47,0,0,1,0,0,0,0,2,2,agency,2023-06-12,Lubińska,Stare miasto
2700,47,1,0,0,0,0,0,0,2,2,agency,2023-03-25,Magellana,Psie pole
2700,47,1,0,0,0,0,0,0,2,3,agency,2023-04-22,Czartoryskiego,Psie pole
2700,47,0,0,0,1,0,0,0,0,2,agency,2023-05-15,Awicenny,Fabryczna
2700,47,0,0,0,0,0,0,0,3,2,agency,2022-12-20,Tatarska,Outside
2700,47,1,0,1,0,0,0,0,3,2,agency,2022-08-25,Borowska,Krzyki
2700,47,0,0,0,0,0,0,0,3,2,agency,2022-12-26,Frycza-modrzewskiego,Fabryczna
2700,47,1,0,1,0,0,0,0,11,3,agency,2023-02-05,Inżynierska,Fabryczna
2700,47,0,0,0,0,0,0,0,3,2,agency,2022-12-02,Matejki,Śródmieście
2700,47,0,0,0,1,0,1,0,0,2,agency,2023-06-01,Rybnicka,Krzyki
2700,47.1,0,0,0,0,1,0,0,9,2,agency,2023-06-17,Szybowcowa,Fabryczna
2700,47.21,1,0,0,0,0,0,0,1,2,agency,2023-05-17,Vespucciego,Psie pole
2700,47.5,1,0,0,0,0,0,0,3,2,agency,2023-02-01,Rodziewiczówny,Fabryczna
2700,48,1,0,1,0,0,0,0,0,3,agency,2023-05-04,Sztabowa,Krzyki
2700,48,0,0,0,1,0,0,0,1,2,agency,2022-02-15,Wyspiańskiego,Śródmieście
2700,48,0,0,1,0,0,0,0,3,2,private,2023-05-02,Myśliwska,Śródmieście
2700,48,0,0,0,0,0,0,0,2,2,agency,2023-05-15,Kromera,Psie pole
2700,48,0,0,0,1,0,0,0,1,2,agency,2023-01-10,Drabika,Outside
2700,48,1,0,0,0,0,0,0,1,2,agency,2023-01-26,Kopycińskiego,Outside
2700,48,1,0,0,0,0,0,0,2,2,agency,2023-02-27,Schuberta,Outside
2700,48,1,0,0,0,0,0,0,2,2,agency,2022-08-04,Cooka,Psie pole
2700,48,0,0,0,0,0,0,0,1,2,private,2023-03-21,Kromera,Psie pole
2700,48,1,0,0,0,0,0,0,6,2,agency,2023-06-15,Tęczowa,Stare miasto
2700,49,1,0,0,0,0,0,0,2,2,agency,2023-03-11,Magellana,Psie pole
2700,49,1,0,0,0,0,0,0,3,3,agency,2022-06-06,Wojaczka,Psie pole
2700,49,0,0,0,0,0,0,0,,2,agency,2022-01-31,Gwiaździsta,Krzyki
2700,49,0,0,1,1,0,0,0,,3,agency,2023-06-05,Komedy,Outside
2700,49,0,0,0,0,1,0,0,7,2,agency,2022-08-15,Szybowcowa,Fabryczna
2700,49,1,0,0,0,0,0,0,4,2,agency,2023-05-08,Czartoryskiego,Psie pole
2700,49,1,0,1,0,0,0,0,5,3,agency,2023-06-09,Inżynierska,Fabryczna
2700,49,0,0,0,0,0,0,0,2,2,agency,2022-08-09,Kurkowa,Śródmieście
2700,49,0,0,0,0,0,0,0,2,,agency,2022-02-10,Ostrowskiego,Fabryczna
2700,49,1,0,0,0,0,0,0,5,2,agency,2023-06-09,Władysława jagiełły,Śródmieście
2700,49,0,0,0,0,0,0,0,1,2,agency,2022-04-13,,Stare miasto
2700,49.5,1,0,0,0,0,0,0,2,2,agency,2023-01-20,Mosiężna,Fabryczna
2700,49.54,1,0,0,0,0,0,0,2,2,agency,2022-03-14,Pochyła,Stare miasto
2700,50,1,0,0,0,0,0,0,6,2,agency,2022-07-18,Poleska,Psie pole
2700,50,1,0,0,0,0,0,0,1,2,agency,2023-06-12,Klasztorna,Krzyki
2700,50,0,0,0,1,0,0,0,0,2,agency,2023-03-01,Klimasa,Krzyki
2700,50,1,0,0,0,0,0,0,1,2,agency,2023-04-15,Magellana,Psie pole
2700,50,1,0,0,0,0,1,0,0,2,agency,2022-02-06,Lubomierska,Fabryczna
2700,50,1,0,0,0,0,0,0,6,2,agency,2022-10-10,Białowieska,Fabryczna
2700,50,0,0,0,0,0,0,0,4,3,agency,2022-07-14,Niedźwiedzia,Fabryczna
2700,50,1,0,0,0,0,0,0,4,2,agency,2023-05-15,,Fabryczna
2700,50,0,0,0,1,0,0,0,2,2,agency,2023-03-08,Maślicka,Fabryczna
2700,50,1,0,0,0,0,0,0,1,2,agency,2023-04-22,Mosiężna,Fabryczna
2700,50,1,0,0,0,0,0,0,1,2,agency,2023-03-04,Srebrnogórska,Krzyki
2700,50,0,0,0,0,1,0,0,3,2,agency,2022-01-11,Kurkowa,Stare miasto
2700,50,1,0,0,0,0,0,0,4,2,agency,2023-06-02,Legnicka,Stare miasto
2700,50,0,0,0,0,0,1,0,0,2,agency,2022-01-24,Małopanewska,Fabryczna
2700,50,1,0,0,0,0,0,0,7,2,agency,2023-05-09,Podwale,Stare miasto
2700,50,0,0,0,0,0,0,0,3,2,agency,2022-06-21,Prusa,Śródmieście
2700,50,1,0,0,0,0,0,0,1,2,agency,2023-03-16,Śliwowa,Fabryczna
2700,50,0,0,0,0,0,0,0,2,2,agency,2023-02-21,,Śródmieście
2700,51,0,0,0,0,0,0,0,6,2,agency,2023-01-27,Komuny paryskiej,Krzyki
2700,51,1,0,0,0,0,0,0,1,2,agency,2022-10-22,Mosiężna,Fabryczna
2700,51,1,0,0,0,0,0,0,1,2,agency,2022-02-03,Komedy,Krzyki
2700,51,0,0,0,0,0,0,0,7,3,agency,2023-04-03,Oficerska,Krzyki
2700,51,1,0,0,0,0,0,0,6,2,agency,2022-03-02,Prusa,Śródmieście
2700,52,1,0,0,0,0,0,0,2,2,agency,2023-01-03,Idzikowskiego,Fabryczna
2700,52,0,0,0,0,0,0,0,0,2,agency,2023-01-11,Hallera,Krzyki
2700,52,0,0,0,0,0,0,0,3,3,agency,2023-03-06,Borowska,Krzyki
2700,52,1,0,1,0,0,0,0,1,2,agency,2023-05-13,Czartoryskiego,Psie pole
2700,52,1,0,1,0,0,0,0,3,2,agency,2022-11-23,Legionów,Stare miasto
2700,52,1,0,0,0,0,0,0,0,2,agency,2023-06-08,Obornicka,Psie pole
2700,52,0,0,0,0,0,0,0,3,2,agency,2023-03-14,Obornicka,Psie pole
2700,52,1,0,0,0,0,0,0,1,2,agency,2023-06-06,Wyszyńskiego,Śródmieście
2700,52,0,0,0,0,0,0,0,1,2,agency,2023-05-23,Wyszyńskiego,Śródmieście
2700,52,1,0,0,0,0,0,0,1,2,agency,2022-08-26,Wyszyńskiego,Śródmieście
2700,52.4,1,0,0,0,0,0,0,2,2,agency,2022-07-16,Krawiecka,Stare miasto
2700,53,1,0,1,0,0,0,0,1,2,private,2023-03-09,Kawalerzystów,Krzyki
2700,53,0,0,0,1,0,0,0,1,2,agency,2023-06-09,Ślężna,Krzyki
2700,53.48,1,0,1,0,0,0,0,1,2,agency,2023-03-06,Klasztorna,Krzyki
2700,53.51,1,0,0,0,0,0,0,1,3,agency,2023-01-24,Opolska,Krzyki
2700,53.54,1,0,0,0,0,0,0,2,3,agency,2023-05-17,Kiełczowska,Psie pole
2700,54,1,0,0,0,0,0,0,1,2,agency,2023-04-14,Iwaszkiewicza,Krzyki
2700,54,0,0,0,0,0,0,0,0,2,agency,2023-06-15,,Stare miasto
2700,54,1,0,0,0,0,0,0,3,3,agency,2022-01-26,Kręta,Śródmieście
2700,54,0,0,1,0,0,0,0,2,2,agency,2022-10-17,Działkowa,Krzyki
2700,54,0,0,0,0,0,0,0,2,2,agency,2023-02-17,Olszewskiego,Śródmieście
2700,54,1,0,0,0,0,0,0,9,4,agency,2023-06-16,Lubuska,Krzyki
2700,54,1,0,1,0,0,0,0,0,2,agency,2022-07-22,Przyjaźni,Krzyki
2700,54,0,0,0,0,0,0,0,2,2,agency,2023-05-18,Rymarska,Fabryczna
2700,54.49,1,0,0,0,0,0,0,0,3,agency,2022-04-15,Węgliniecka,Fabryczna
2700,55,1,0,0,0,0,0,0,1,3,agency,2022-02-05,Awicenny,Fabryczna
2700,55,0,0,0,1,0,1,0,0,3,agency,2023-06-16,,Fabryczna
2700,55,1,0,0,0,0,0,0,4,2,agency,2022-04-12,Hubska,Krzyki
2700,55,0,0,0,0,1,0,0,1,2,agency,2022-09-22,Grabiszyńska,Fabryczna
2700,55,0,0,0,0,0,0,0,3,2,agency,2023-02-02,Czarnieckiego,Stare miasto
2700,55,1,0,0,0,0,0,0,3,2,agency,2022-11-16,Hłaski,Fabryczna
2700,55,1,0,0,0,0,0,0,4,2,agency,2023-03-03,Tęczowa,Stare miasto
2700,55,0,0,0,0,0,0,0,1,2,agency,2023-01-04,Wagnera,Krzyki
2700,55,1,0,0,0,0,0,0,1,2,agency,2022-11-03,Wagnera,Krzyki
2700,55,1,0,0,0,0,0,0,,2,agency,2023-04-26,Zatorska,Psie pole
2700,56,1,0,1,0,0,0,0,0,3,agency,2022-11-28,Buczacka,Fabryczna
2700,56,0,0,0,0,0,0,0,0,2,agency,2023-01-17,Róż,Psie pole
2700,56,0,0,0,0,0,0,0,2,3,agency,2022-01-04,Skrzydlata,Fabryczna
2700,57,1,0,0,0,0,0,0,2,2,agency,2023-05-15,Jabłeczna,Krzyki
2700,57,0,0,1,0,0,1,0,0,2,agency,2023-03-20,Grunwaldzka,Śródmieście
2700,57,1,0,0,0,0,0,0,1,2,private,2023-06-18,Kosmonautów,Fabryczna
2700,57.06,0,0,0,0,0,0,0,4,2,agency,2022-09-27,Jedności narodowej,Śródmieście
2700,57.62,0,0,1,0,0,0,0,2,3,agency,2022-04-12,Hubska,Krzyki
2700,58,0,0,1,1,0,1,0,0,2,agency,2023-03-29,Obrońców poczty gdańskiej,Krzyki
2700,58,1,0,0,0,0,0,0,4,2,agency,2023-06-13,Jedności narodowej,Śródmieście
